record_id,journal_name,year,current_doi,pattern,verdict,best_candidate,title_similarity,journal_verdict,title
115464,Social Work-Maatskaplike Werk,2003,dc/671e9ea3bd,dc,weak_title,10.1177/104973150401400510,0.596,mismatch,"PARTICIPATION, CIVIL SOCIETY AND SOCIAL WORK PRACTICE"
115481,Social Work-Maatskaplike Werk,2004,dc/ec1089d3cc,dc,weak_title,10.4135/9781446211816.n3,0.639,mismatch,TRANSSEXUALISM – AN INVESTIGATION
115482,Social Work-Maatskaplike Werk,2004,dc/dd7389563f,dc,weak_title,10.4102/ids.v37i4.487,0.375,mismatch,DIE ONGETROUDE VOLWASSE TSWANA-VROU SE PERSEPSIES VAN DIE HUWELIK
115484,Social Work-Maatskaplike Werk,2004,dc/2c648bb30e,dc,weak_title,10.1300/j022v19n03_a,0.583,mismatch,THE APPROPRIATENESS AND NECESSITY OF SHORT-TERM THERAPY IN THE CONTEXT OF THE EMPLOYEE ASSISTANCE PROGRAMME
115490,Social Work-Maatskaplike Werk,2020,dc/98ed4d6216,dc,weak_title,10.17303/jaid.2017.3.102,0.414,mismatch,ATTITUDES TO ARV ACCESS AND FACTORS UNDERMINING HIV/AIDS PREVENTION. LESSONS FROM THE 2008 TSABONG STIGMA CASE STUDY (BOTSWANA
115493,Social Work-Maatskaplike Werk,2004,dc/0ae95d60d4,dc,weak_title,10.5040/9798216007821.0003,0.535,mismatch,PARTNERSHIPS: MARRYING THE STRENGTHS AND RESOURCES OF DIVERSE INTEREST GROUPS
115512,Social Work-Maatskaplike Werk,2004,dc/67285d9c91,dc,weak_title,10.4314/jcs.v5i2.6269,0.616,mismatch,CONDOM USE AND HIV/AIDS: PRECAUTIONARY BEHAVIOUR AMONG BOTSWANA YOUTH
115514,Social Work-Maatskaplike Werk,2004,dc/9f9ed4e5fe,dc,weak_title,10.1332/policypress/9781861343680.003.0004,0.525,mismatch,THE INTEGRATION OF DISABLED PEOPLE INTO THE OPEN LABOUR MARKET: A SOCIAL WORK PERSPECTIVE
115515,Social Work-Maatskaplike Werk,2003,dc/562b119454,dc,weak_title,10.1037/e552582012-119,0.408,mismatch,THE IMPACT OF GESTALT PLAY TECHNIQUES ON THE AGGRESSION LEVEL OF DIABETIC CHILDREN
115520,Social Work-Maatskaplike Werk,2004,dc/36df4cb46e,dc,weak_title,10.1201/9780203021262-93,0.425,mismatch,ADVANCING THROUGH RETREATING: SELF-CARE AMONG HELPING PRACTITIONERS
115521,Social Work-Maatskaplike Werk,2004,dc/949a8bf707,dc,weak_title,10.5172/rsj.351.14.2.163,0.6,mismatch,PROBLEMS RURAL SOCIAL WORKERS EXPERIENCE
115527,Social Work-Maatskaplike Werk,2004,dc/6dfcf17aba,dc,weak_title,10.1057/9781403990013_10,0.426,mismatch,ASSESSMENT OF A COMMUNITY: PROMOTING AN EQUITABLE SOCIETY THROUGH INCLUSION AND EMPOWERMENT
115536,Social Work-Maatskaplike Werk,2004,dc/b087b18cfa,dc,weak_title,10.4314/actat.v21i1.5481,0.379,mismatch,DIE BENUTTING VAN MUSIEK TYDENS GROEPWERK MET DWELM-AFHANKLIKES
115538,Social Work-Maatskaplike Werk,2003,dc/937d8c7b93,dc,weak_title,10.1016/s0362-3319(02)00237-9,0.775,mismatch,"THE RELATIONSHIP BETWEEN CHILD SEXUAL, PHYSICAL, PSYCHOLOGICAL, EMOTIONAL AND RITUALISTIC ABUSE AMONG HIGH SCHOOL STUDENTS IN THE NORTHERN PROVINCE, SOUTH AFRICA"
115540,Social Work-Maatskaplike Werk,2004,dc/549243454a,dc,weak_title,10.4135/9781452232553.n3,0.51,mismatch,OPERATIONALISING A COMPETENCE MODEL OF SUPERVISION TO EMPOWER SOCIAL WORKERS AND STUDENTS IN SOUTH AFRICA
115544,Social Work-Maatskaplike Werk,2003,dc/cb5fe607db,dc,weak_title,10.1007/bf03059739,0.462,mismatch,N ONDERSOEK MET BETREKKING TOT PRESTASIEBEOORDELING VAN MAATSKAPLIKE WERKERS IN WELSYNSORGANISASIES
115546,Social Work-Maatskaplike Werk,2004,dc/4767bef2eb,dc,weak_title,10.4324/9780203451632-14,0.662,mismatch,EMANCIPATORY CITIZENSHIP EDUCATION IN ACTION: CREATIVE TEACHING/LEARNING OPTIONS (PART 2
115556,Social Work-Maatskaplike Werk,2004,dc/ee6860b247,dc,weak_title,10.1177/0308275x04042652,0.481,mismatch,TEACHING AND LEARNING IN THE VIOLENT NEIGHBOURHOODS OF THE CAPE FLATS
115583,Social Work-Maatskaplike Werk,2004,dc/dfd0921442,dc,weak_title,10.7312/madd12320-002,0.387,mismatch,THE KNOWLEDGE OF SOCIAL WORKERS IN PRIVATE PRACTICE REGARDING HUMAN SEXUALITY AND SEX THERAPY
115590,Social Work-Maatskaplike Werk,2004,dc/857ec5a449,dc,weak_title,10.1017/cbo9780511550454.003,0.667,mismatch,AIDS AND BEREAVEMENT IN SOUTH AFRICA
115603,Social Work-Maatskaplike Werk,2004,dc/2fe1c886dd,dc,weak_title,10.4324/9780203393000-10,0.448,mismatch,THE PSYCHO-SOCIAL CIRCUMSTANCES OF CAR GUARDS: INTERVENTIVE ROLES OF THE SOCIAL WORKER
115608,Social Work-Maatskaplike Werk,2004,dc/957d936ee1,dc,weak_title,10.4102/ids.v39i3.399,0.449,mismatch,DIE GEMEENSKAPSWERKDIENSTE VAN DIE PRIVATE WELSYNSEKTOR: ’N PROFIEL MET IMPLIKASIES
115610,Social Work-Maatskaplike Werk,2003,dc/bb47b2e8e5,dc,weak_title,10.1002/dei.160,0.497,mismatch,THE EXPERIENCE OF SUCCESSFUL TRANSITION FROM A CHILDREN’S HOME TO INDEPENDENT LIVING
115611,Social Work-Maatskaplike Werk,2011,dc/2f07195f89,dc,weak_title,10.21825/em.94518,0.402,mismatch,EMOSIONELE REAKSIES VAN DIE MOEDER VAN DIE SEKSUEEL MISBRUIKTE KIND NA BEKENDMAKING VAN SEKSUELE MISBRUIK
115615,Social Work-Maatskaplike Werk,2011,dc/b8660ce82b,dc,weak_title,10.4314/jlt.v44i1.71780,0.366,mismatch,"DIE INVLOED VAN TEATER OP ADOLESSENTE SE ERVARING VAN SELFAANVAARDING, AANVAARDING VAN ANDER EN VAN HUL OMSTANDIGHEDE"
115618,Social Work-Maatskaplike Werk,2003,dc/018df64470,dc,weak_title,10.1080/pri.20.2.118.122,0.537,mismatch,PERSPECTIVES OF ELDERLY BLACKS ON INSTITUTIONAL CARE
115631,Social Work-Maatskaplike Werk,2004,dc/1d0f827f63,dc,weak_title,10.53841/bpsrep.2005.rep32,0.4,unknown,CAN WE LEGISLATE FOR PREVENTION AND EARLY INTERVENTION SERVICES FOR CHILDREN? AN ANALYSIS OF ASPECTS OF THE 2002 DRAFT CHILDREN’S BILL
115657,Social Work-Maatskaplike Werk,2012,dc/8b98c093c3,dc,weak_title,10.21825/fatik.96632,0.492,mismatch,DIE BENUTTING VAN AFGETREDE VRYWILLIGE WERKERS DEUR PERSONEEL VAN DIENSSENTRUMS
115661,Social Work-Maatskaplike Werk,2004,dc/4b7b8e452b,dc,weak_title,10.1111/j.1468-2397.2004.00330.x,0.482,mismatch,A SITUATION ANALYSIS OF HOSPITALISED PHYSICALLY ABUSED PRE-SCHOOL CHILDREN IN SOUTH AFRICA: CONTRIBUTING SOCIAL FACTORS
115663,Social Work-Maatskaplike Werk,2011,dc/de25993350,dc,weak_title,10.1007/bf03089389,0.438,mismatch,PRESTASIEBEOORDELING AS FUNKSIE VAN MAATSKAPLIKE-WERK-SUPERVISIE
115665,Social Work-Maatskaplike Werk,2003,dc/c4ec12aedf,dc,weak_title,10.3997/2214-4609-pdb.3.a011,0.654,mismatch,URBANIZATION: AN INTERDISCIPLINARY APPROACH TO A COMPLEX PHENOMENON
115682,Social Work-Maatskaplike Werk,2004,dc/22e5bd4608,dc,weak_title,10.1201/9781420038156-10,0.465,mismatch,THE DANGER OF HIV INFECTION FOR GIRLFRIENDS AND WIVES
115683,Social Work-Maatskaplike Werk,2004,dc/ef0d895b9e,dc,weak_title,10.3138/9781442683778-004,0.475,mismatch,DIVORCE IN SOUTH AFRICA: AN OVERVIEW
115687,Social Work-Maatskaplike Werk,2004,dc/c920160db4,dc,weak_title,10.1007/978-94-017-0389-5_6,0.521,mismatch,AN INVESTIGATION INTO THE DETERMINANTS OF JOB SATISFACTION AND THE IMPROVEMENT OF QUALITY OF WORK LIFE OF GRASSROOTS SOCIAL WORKERS
115688,Social Work-Maatskaplike Werk,2003,dc/9255188fd4,dc,weak_title,10.2139/ssrn.310199,0.444,unknown,WHAT DO RESIDENTS OF INFORMAL SETTLEMENTS THINK SOCIAL WORKERS SHOULD DO: VOICES FROM BHAMBAYI
115696,Social Work-Maatskaplike Werk,2004,dc/91c94bb79b,dc,weak_title,10.1347/benm.32.3.128,0.325,mismatch,BELEID VIR MIDDELMISBRUIK IN HOËRSKOLE
115726,Social Work-Maatskaplike Werk,2004,dc/c1d9c9a4da,dc,weak_title,10.38140/aa.v0i1.851,0.7,mismatch,DIE BENUTTING VAN NARRATIEWE BEGINSELS TYDENS GEMEENSKAPSONTWIKKELING
115732,Social Work-Maatskaplike Werk,2008,dc/f323db0e46,dc,weak_title,10.4102/sajcd.v54i1.759,0.498,mismatch,DIE AFWENDING (DIVERSION) VAN VOLWASSENES EN VEREISTES WAARAAN SOGENAAMDE WENSLIKHEID VAN VERVOLGING-VERSLAE MOET VOLDOEN
115737,Social Work-Maatskaplike Werk,2004,dc/cb180166b2,dc,weak_title,10.4102/ids.v38i2.429,0.454,mismatch,DIE ONTWIKKELING VAN ’N BEMARKINGSTRATEGIE VIR CENTURION GEMEENSKAPSDIENS
115739,Social Work-Maatskaplike Werk,2008,dc/03d84a8267,dc,weak_title,10.4102/ids.v41i1.294,0.526,mismatch,DIE ROL VAN MAATSKAPLIKE WERK IN VERWANTE PLEEGSORG-PLASINGS
115741,Social Work-Maatskaplike Werk,2003,dc/aefcdc5c90,dc,weak_title,10.1080/09718524.2004.11910123,0.51,mismatch,WOMEN AND SOCIAL DEVELOPMENT: GLOBAL OPPORTUNITIES FOR GENDER-CONSCIOUS TRANSFORMATION IN THE NEW MILLENNIUM
115770,Social Work-Maatskaplike Werk,2009,dc/07336e1277,dc,weak_title,10.1161/circheartfailure.108.821785,0.45,mismatch,OUTCOMES-BASED ASSESSMENT: NECESSARY EVIL OR TRANSFORMATIVE POTENTIAL
115784,Social Work-Maatskaplike Werk,2004,dc/0738f24934,dc,weak_title,10.4135/9781446247150.n11,0.519,mismatch,PERSONAL AND INTERPERSONAL EFFECTS OF A LIFE SKILLS PROGRAMME ON GRADE 7 LEARNERS
115785,Social Work-Maatskaplike Werk,2012,dc/84edec9e40,dc,weak_title,10.5842/32-0-19,0.476,mismatch,DIE EFFEK VAN ’N KIND SE SEKSUELE MISBRUIK OP DIE NIE-BESKULDIGDE OUER/VOOG SE PSIGO-SOSIALE FUNKSIONERING
115788,Social Work-Maatskaplike Werk,2008,dc/9610caa899,dc,weak_title,10.4102/hts.v64i3.107,0.446,mismatch,ETIESE DIMENSIES IN DIE BENUTTING VAN DIE ENKELSISTEEMNAVORSINGSONTWERP
115795,Social Work-Maatskaplike Werk,2004,dc/1978f76d9a,dc,weak_title,10.1163/9789004495876_012,0.422,mismatch,EMANCIPATORY CITIZENSHIP EDUCATION IN ACTION: DISCOURSE ETHICS AND DECONSTRUCTION (PART 1)
115796,Social Work-Maatskaplike Werk,2004,dc/2b42d7374b,dc,weak_title,10.4102/sajip.v29i4.129,0.559,mismatch,STRENGTHS-FOCUSED INTERVENTION: THE NEW APPROACH OF THE SOCIAL WORK SERVICE OF THE SOUTH AFRICAN POLICE SERVICE (SAPS)
115799,Social Work-Maatskaplike Werk,2004,dc/8f41722b29,dc,weak_title,10.14574/ojrnhc.v4i1.212,0.495,mismatch,"RETIREMENT VILLAGES AND RELATED CARE SERVICES: PERCEPTIONS, PREFERENCES AND NEEDS OF ELDERLY CONSUMERS AND PROVIDERS IN CAPE TOWN"
115811,Social Work-Maatskaplike Werk,2003,dc/20551bb344,dc,weak_title,10.4324/9780203417386-10,0.667,mismatch,THE RELEVANCE OF FEMINISM IN MODERN SOCIAL WORK EDUCATION
115822,Social Work-Maatskaplike Werk,2006,dc/dec9b167a2,dc,weak_title,10.4102/td.v2i2.289,0.473,mismatch,EVALUERING VAN DIE BENUTTING VAN GEMEENSKAPSDIENSTE DEUR BEJAARDES IN ’N SEMI-STEDELIKE GEBIED
115838,Social Work-Maatskaplike Werk,2003,dc/56c65d41e4,dc,weak_title,10.1177/026455050204900320,0.38,mismatch,CHILD SEXUAL ABUSE AS A PRECURSOR TO PROSTITUTION
115843,Social Work-Maatskaplike Werk,2006,dc/9e8186159f,dc,weak_title,10.4102/ve.v28i2.122,0.382,mismatch,DIE AARD EN ROL VAN DIE MAATSKAPLIKE WERKER SE PERSOONLIKHEID ASOOK DIE EKSTERNE OMGEWING IN DIE SUKSESVOLLE BESTUUR VAN ’N PRIVAATPRAKTYK
115844,Social Work-Maatskaplike Werk,2003,dc/86c7b841fc,dc,weak_title,10.1037/e565292006-001,0.406,mismatch,EXPLORING THE PROBATION OFFICER’S ROLE IN VICTIM SUPPORT AND EMPOWERMENT
115845,Social Work-Maatskaplike Werk,2011,dc/4aa5056576,dc,weak_title,10.1111/j.1365-2834.2011.01306.x,0.238,mismatch,Richter (2004:9) suggests that child-headed households (CHHs) are much more vulnerable economically than adult-headed households. “Income in orphan households has been found to be 20-30% lower than in
115846,Social Work-Maatskaplike Werk,2010,dc/d26e50d8ee,dc,weak_title,10.1007/978-90-313-9739-6_21,0.442,mismatch,PROFIEL EN BETROKKENHEID VAN AFGETREDE VRYWILLIGERS BY ’N NIE-WINSGEWENDE ORGANISASIE
115850,Social Work-Maatskaplike Werk,2011,dc/0ac9a008cf,dc,weak_title,10.1007/s12415-011-0057-5,0.434,mismatch,AANMELDING VAN SEKSUELE MISBRUIK DEUR ADOLESSENTE
115857,Social Work-Maatskaplike Werk,2004,dc/3317f7b3e6,dc,weak_title,10.1016/j.transproceed.2004.06.043,0.585,mismatch,THE ATTITUDES OF OLDER SOUTH AFRICANS TOWARDS EUTHANASIA
115887,Social Work-Maatskaplike Werk,2012,dc/77f7c3831e,dc,weak_title,10.4102/koers.v76i2.18,0.453,mismatch,PSIGOSOSIALE BEHOEFTES VAN ADOLESSENTE DOGTERS MET SELF-MOORDGEDRAG
115894,Social Work-Maatskaplike Werk,2004,dc/df9ae460d0,dc,weak_title,10.1109/mprv.2004.1321029,0.462,mismatch,HIVISM: A PERVASIVE SYSTEM OF OPPRESSION
115911,Social Work-Maatskaplike Werk,1998,dc/14ede25780,dc,weak_title,10.4337/9781035334964.00012,0.524,mismatch,"RELOCATION, RELATIONSHIP AND RISK"
115912,Social Work-Maatskaplike Werk,2003,dc/d2d5c5d62b,dc,weak_title,10.1521/suli.32.3.301.22168,0.486,mismatch,REFLECTIONS ON THE EXPERIENCES AND NEEDS OF ADOLESCENTS WHO HAVE ATTEMPTED SUICIDE: A QUALITATIVE STUDY
115933,Social Work-Maatskaplike Werk,2003,dc/badb6578e6,dc,weak_title,10.1080/21650993.2004.9755956,0.55,mismatch,"ENTREPRENEURSHIP IN AFRICA: SOCIAL WORK CHALLENGES FOR HUMAN, SOCIAL AND ECONOMIC DEVELOPMENT"
115936,Social Work-Maatskaplike Werk,2009,dc/6298a395e2,dc,weak_title,10.1111/j.1750-8606.2008.00079.x,0.52,mismatch,"“DESERVING” CHILDREN, “UNDESERVING” MOTHERS? MULTIPLE PERSPECTIVES ON THE CHILD SUPPORT GRANT"
115957,Social Work-Maatskaplike Werk,2008,dc/97540c8888,dc,weak_title,10.4102/ids.v43i1.218,0.415,mismatch,DIE REALITEIT VAN DIE PRAKTYK: EISE EN UITDAGINGS WAT DIE BEGINNERSPRAKTYK AAN MAATSKAPLIKE WERKERS STEL
115970,Social Work-Maatskaplike Werk,2008,dc/118d1be872,dc,weak_title,10.4314/jlt.v42i1.6099,0.551,mismatch,DIE ONTWIKKELING EN INHOUD VAN ’N MAATSKAPLIKE GROEPWERK-BEMAGTIGINGSPROGRAM VIR ALKOHOLAFHANKLIKE BEJAARDES
115971,Social Work-Maatskaplike Werk,2003,dc/983fa42acf,dc,weak_title,10.1787/9789264102958-en,0.659,unknown,COMBATING CHILD LABOUR - A SOUTH AFRICAN CHALLENGE
115980,Social Work-Maatskaplike Werk,2003,dc/ae586b4521,dc,weak_title,10.47671/tvg.58.22.5001467,0.46,mismatch,N GEÏNTEGREERDE GESINSTERAPEUTIESE WERKWYSE MET HERSAAMGESTELDE GESINNE
115982,Social Work-Maatskaplike Werk,2004,dc/5aae08b895,dc,weak_title,10.1080/0261547022000058206,0.394,mismatch,EXPLORING ARTICULATION AND PARTNERING OF SOCIAL WORK PROGRAMMES AT THE UNIVERSITY OF DURBAN -WESTVILLE (UDW) AND NORTH LONDON (UNL)
116151,Global Social Work / Trabajo Social Global,2021,dc/baf2a42dfe,dc,weak_title,10.30827/tsg-gsw.v12.25079,0.336,match,Escala de Valoración Sociofamiliar TSO
116164,Global Social Work / Trabajo Social Global,2021,dc/34bcfbcb36,dc,weak_title,10.30827/tsg-gsw.v10i19.11375,0.403,match,"Reseña: Cebolla Bueno, Óscar (2020). El arte del Trabajo Social. Una iconografía de Óscar Cebolla Bueno. Editorial Alejandro Rodríguez Robledillo"
116167,Global Social Work / Trabajo Social Global,2021,dc/27ea9d20da,dc,weak_title,10.30827/tsg-gsw.v10i19.11375,0.435,match,"RESEÑA DE LIBRO Cebolla Bueno, Óscar (2020). El arte del Trabajo Social. Una iconografía de Óscar Cebolla Bueno. Lugo: Alejandro Robledillo"
116175,Global Social Work / Trabajo Social Global,2023,dc/b9b396abf3,dc,weak_title,10.30827/tsg-gsw.v14.30369,0.401,match,"Reseña:_____Herrera-Gutiérrez, M. R. (Ed.) (2022). Construyendo conocimiento para una transformación social inclusiva. Aportes a la agenda de investigación del Trabajo Social. Tirant Humanidades"
116188,Global Social Work / Trabajo Social Global,2021,dc/4ac22f71fe,dc,weak_title,10.30827/tsg-gsw.v12.25079,0.387,match,"Reseña: Giménez-Bertomeu, V.M., Guinovart-Garriga, C., Rovira-Soler, E. y Viñas-Segalés, N. (2020). La escala de Valoración Sociofamiliar TSO. Fundamentos, descripción, validación e instrucciones de u"
116206,Global Social Work / Trabajo Social Global,2021,dc/089245a434,dc,weak_title,10.30827/tsg-gsw.v10i18.11417,0.263,match,Reseña del libro: Cisexismo y Salud. Algunas ideas desde otro lado
116266,Global Social Work / Trabajo Social Global,2022,dc/73dfc25c59,dc,weak_title,10.30827/tsg-gsw.v12.24511,0.336,match,"Reseña: Vivas Tesón, Inmaculada (2021). Vivir con discapacidad en el contexto de una pandemia: el derecho a tener derechos. Editorial Tecnos"
116401,Social Work and Society,2012,dc/1692440e46,dc,weak_title,10.2991/icetms.2013.232,0.403,mismatch,Dynamics of Educational Regimes and Capability-Oriented Research
116403,Social Work and Society,2020,dc/ca77067aa8,dc,weak_title,10.1007/978-3-030-55825-3_4,0.335,mismatch,Vulnerability and autonomy. Theoretical considerations based on children’s narrations about sport in adult-dominated contexts
116404,Social Work and Society,2016,dc/1864f142d8,dc,weak_title,10.5817/cz.muni.m210-7834-2015,0.479,unknown,Eugenics and special education in the Czech lands during the Interwar Period: The beginning of segregation against disabled and Roma
116405,Social Work and Society,2009,dc/dd6082fcb3,dc,weak_title,10.1093/acprof:oso/9780195309188.003.0006,0.637,mismatch,Care for Children in Botswana: The Social Work Role
116406,Social Work and Society,2022,dc/7b5e682e84,dc,weak_title,10.4337/9781788116152.00010,0.4,mismatch,Responding to New Social Risks. The Southernization of Social Welfare in Poland?
116407,Social Work and Society,2022,dc/54e24f6d2f,dc,weak_title,10.15270/57-4-970,0.495,mismatch,The Great Recession and Social Exclusion: Homeless People in the City of Madrid
116416,Social Work and Society,2012,dc/2dfa2b5285,dc,weak_title,10.1057/9781137292964_15,0.4,mismatch,The Development of Capabilities of Young People with Low Skills. The Case Study of a Vocational Education Programme in Poland.
116421,Social Work and Society,2016,dc/6d4db106f7,dc,weak_title,10.1177/0308575916661270,0.559,mismatch,Losing control in pre-adoption services: Finnish prospective adoptive parents emotional experiences of vulnerability
116422,Social Work and Society,2012,dc/8f55c6fbba,dc,weak_title,10.15220/978-92-9189-120-7-en,0.451,unknown,Regional Policies and Individual Capabilities: Drawing Lessons from two Experimental Programs Fighting Early School Leaving in France
116427,Social Work and Society,2012,dc/c73c02d731,dc,weak_title,10.1596/28533,0.624,unknown,Addressing the Issue of Disadvantaged Youth Seeking Work
116428,Social Work and Society,2006,dc/1397602240,dc,weak_title,10.4324/9780203759097-38,0.568,mismatch,"Narrative Confetti - Subjects, Truth and Ethics"
116429,Social Work and Society,2012,dc/3598548d07,dc,weak_title,10.1080/13691457.2013.835520,0.538,mismatch,Pedagogy Back on Track; Enhancing Capabilities for Young People in Education and Work
116433,Social Work and Society,2011,dc/0693b39c8f,dc,weak_title,10.1093/acprof:oso/9780199533237.003.0002,0.416,mismatch,Women’s Experience of Poverty in Context of Power Inequality and Financial Abuse in Intimate Relationship.
116436,Social Work and Society,2016,dc/81dc704b0c,dc,weak_title,10.1080/03003930.2016.1204297,0.465,mismatch,Participation and social services local intervention in spain
116438,Social Work and Society,2025,dc/47526547a4,dc,weak_title,10.2139/ssrn.5197042,0.483,unknown,The Shift of U.S. Public Attitudes Toward Welfare State: A Cohort Comparison between Pre and Post Economic Crisis Era
116445,Social Work and Society,2025,dc/3a8df03cba,dc,weak_title,10.1080/0312407x.2026.2672433,0.525,mismatch,Space-Focused Stereotypes and Their Potential Role in Group-Based Disparities in Social Work Services
116462,Social Work and Society,2014,dc/f570526662,dc,weak_title,10.1007/978-3-319-11436-1_1,0.568,mismatch,Editorial: Creating Capabilities for Socially Vulnerable Youth in Europe
116464,Social Work and Society,2025,dc/036280c6c8,dc,weak_title,10.6007/ijarbss/v16-i7/28539,0.576,mismatch,Critical Diversity Research in Social Service Organizations – a conceptual framework
116469,Social Work and Society,2011,dc/60cd31b747,dc,weak_title,10.46692/9781847428196.005,0.453,mismatch,Social Work Between Oppression and Emancipation. Histories of Discomfort and Inspiration in Europe.
116470,Social Work and Society,2017,dc/bd51f46700,dc,weak_title,10.2139/ssrn.2826977,0.561,mismatch,"Policies, Practices and Prospects: The Unaccompanied Minors in Sweden"
116471,Social Work and Society,2007,dc/007cc22d75,dc,weak_title,10.4135/9781849200486.n39,0.568,mismatch,Education for active citizenship
116472,Social Work and Society,2007,dc/2793d2e272,dc,weak_title,10.4135/9781446212714.n4,0.377,mismatch,"Social Services, School and the Climate of Civil Society"
116475,Social Work and Society,2023,dc/461de8a6d2,dc,weak_title,10.1515/9780857452849-008,0.386,mismatch,"The Point of View of Stigmatised Young Girls: Managing Class,""Race"" and Place in Polarising Copenhagen"
116478,Social Work and Society,2020,dc/5264624b57,dc,weak_title,10.1093/bjsw/bcz120,0.464,mismatch,Problems of the Welfare State as an Employer: Assuring the Availability and Commitment of Street-Level Bureaucrats. A Literature Review
116480,Social Work and Society,2020,dc/4807310aa8,dc,weak_title,10.31193/ssap.02.9787520149273.4,0.566,mismatch,Is Malaysia’s Pension Scheme Sufficient to Secure the Quality of Life for the Elderly?
116484,Social Work and Society,2018,dc/83ec4dfa5b,dc,weak_title,10.6027/1fd66a45-en,0.684,unknown,Editorial: Unaccompanied Minors in Europe – Part II
116487,Social Work and Society,2011,dc/c1ae32ab73,dc,weak_title,10.1348/014466609x457530,0.322,mismatch,"Childrens Participation and Citizenship in a Global Age. Empowerment, Tokenism or Discriminatory Disciplining?"
116493,Social Work and Society,2018,dc/02f31ca28b,dc,weak_title,10.4324/9781351328487-28,0.497,mismatch,"Ranking Work-Family Policies across OECD Countries: Implications for Work-Family Conflict, Gender Equality, and Child Well-being"
116501,Social Work and Society,2013,dc/d9dc91e5ce,dc,weak_title,10.5057/ijae.13.57,0.372,mismatch,Understanding Professional Care from the Viewpoint of Care Receivers and Care Givers - The Necessity of a Special Care Rationality
116503,Social Work and Society,2009,dc/499fba68b4,dc,weak_title,10.15453/0191-5096.3521,0.844,mismatch,"Book Review of""Indigenous Social Work around the World. Towards Culturally Relevant Education and Practice"", 2008, edited by Mel Gray, John Coates and Michael Yellow Bird"
116506,Social Work and Society,2012,dc/a72f7abf89,dc,weak_title,10.1080/01634372.2011.626016,0.538,mismatch,Social Work and Elder Abuse: A Foucauldian Analysis
116507,Social Work and Society,2013,dc/257f997b28,dc,weak_title,10.3138/9781442662353-006,0.306,mismatch,Children and Explorations of Self-Perception: Life Stories Related to Moves Between Home and Foster Home
116508,Social Work and Society,2020,dc/89cd5f69bd,dc,weak_title,10.1287/lytx.2011.05.12,0.647,mismatch,What constitutes our right to belong?
116511,Social Work and Society,2013,dc/5e190a8521,dc,weak_title,10.31046/anztla.vi5.203,0.545,mismatch,International Cooperation in Social Work: Some Reflections on a Swiss-Russian Cooperation Project
116513,Social Work and Society,2023,dc/cb6ea7fa37,dc,weak_title,10.4135/9781036231279.n1,0.71,match,Post-Critical Social Work?
116523,Social Work and Society,2021,dc/d6718b82a4,dc,weak_title,10.7179/psri_2021.37.08,0.564,mismatch,The relationship between subjective well-being and residential out-of-home care in Spain: the children’s voice
116524,Social Work and Society,2019,dc/31dfc5ee72,dc,weak_title,10.1007/978-3-319-90221-0_3,0.483,mismatch,Reforms in child and youth welfare
116529,Social Work and Society,2025,dc/7c0964bbca,dc,weak_title,10.4324/9781032646824-8,0.611,mismatch,"In/visible Pandemic Disruptions to Immigrant Integration: Social Connections, Impacts, and Service Use During the COVID-19 Pandemic"
116530,Social Work and Society,2011,dc/dcc601eae0,dc,weak_title,10.1080/19371918.2011.579041,0.484,mismatch,Historical Perspective on the Ideologies of Motherhood and its Impact on Social Work
116531,Social Work and Society,2016,dc/fa75317501,dc,weak_title,10.1080/09540121.2016.1220477,0.405,mismatch,Children orphaned by AIDS in Uganda: Can they thrive under orphanage care?
116532,Social Work and Society,2016,dc/eb5b71f036,dc,weak_title,10.5949/liverpool/9781786940025.003.0003,0.512,mismatch,Middle Class Evolving To Precariat: Labour Conditions for the 21st Century
116533,Social Work and Society,2012,dc/bf0846ecd8,dc,weak_title,10.11126/stanford/9780804775908.003.0012,0.551,mismatch,"Establishing Caseness, Institutional Selves and “realistic perspectives” - A German Case Study on the Transition from School to Work"
116535,Social Work and Society,2007,dc/34979ddb11,dc,weak_title,10.4135/9781446247167.n12,0.482,mismatch,Walter Lorenz - Companion and Point of Orientation in Intercultural Social Work
116539,Social Work and Society,2018,dc/83fd2f7bda,dc,weak_title,10.1136/sextrans-2019-sti.388,0.528,mismatch,The Trajectory of Gender Based Violence (GBV) Impacts to Zimbabwean Children and Pathways for Child Safeguarding
116540,Social Work and Society,2020,dc/2ce8092610,dc,weak_title,10.3138/9781487530907-016,0.547,mismatch,Social Investment Policy - A New Political Economy of Social Service Production
116541,Social Work and Society,2020,dc/8c54acc9d3,dc,weak_title,10.4324/9781315576510-42,0.462,mismatch,Sharing and Control: The Janus-Faced Governance of Social Services at Times of Social Innovation and Social Investment
116547,Social Work and Society,2025,dc/7235982b1b,dc,weak_title,10.4324/9781003585879-4,0.638,mismatch,Deconstructing and reconstructing diversity in client-provider-relationships of social work
116552,Social Work and Society,2013,dc/80f13b49cf,dc,weak_title,10.1080/14681811.2014.918032,0.549,mismatch,"The Sexual Self and Social Work and Policy, or, Why Teenage Pregnancy Prevention Programmes miss the Point"
116570,Social Work and Society,2019,dc/dffc123810,dc,weak_title,10.1186/s40173-018-0098-4,0.415,mismatch,The Youth Guarantee System in Spain: tailored youth policy or broad-brush employment policy?
